ID,Customer_ID,Name,Age,SSN,Occupation,Annual_Income,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Num_Credit_Inquiries,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,Credit_Score
0x122fa,CUS_0x9b80,Alistair Barra,24,155-73-5444,Journalist,31227.35,4,6,6,3,"Auto Loan, Payday Loan, and Home Equity Loan",1,15,6,1257.27,28.60900572,10 Years and 10 Months,Yes,58.00291414,130.1484842,Low_spent_Small_value_payments,356.5765183,Standard
0x12306,CUS_0x7ac9,Agrawall,42,122-02-5419,_______,10462.585,4,381,5,4,"Payday Loan, Payday Loan, Credit-Builder Loan, and Payday Loan",5,18,4,2057.65,27.40135762,11 Years and 10 Months,Yes,27.46489101,56.97275154,Low_spent_Small_value_payments,294.9505658,Standard
0x12312,CUS_0x1c3b,Alexei Anishchukq,39,596-35-8824,Media_Manager,79357.14,2,3,8,4,"Credit-Builder Loan, Payday Loan, Credit-Builder Loan, and Mortgage Loan",6,12,1497,1171.51,40.01677955,NA,NM,171.9987355,202.8306714,High_spent_Medium_value_payments,545.4800931,Standard
0x1231e,CUS_0x9b22,Andrea Shalal-Esap,31,565-34-6703,Architect,88533.27,4,4,11,-100,"Payday Loan, Student Loan, and Debt Consolidation Loan",12,20,3,364.08,39.72368269,30 Years and 3 Months,NM,183.6890271,__10000__,High_spent_Medium_value_payments,546.4192593,Standard
0x1232a,CUS_0x584a,Vellacottr,55,229-58-9523,Scientist,39487.82,7,4,20,1,Payday Loan,15,17,0,347.3,41.64692973,NA,Yes,25.6641357,86.59552509,High_spent_Medium_value_payments,471.1055059,Standard
0x12336,CUS_0x79d9,Leikac,37_,091-80-3722,Entrepreneur,19010.58,9,7,17,3,"Personal Loan, Mortgage Loan, and Home Equity Loan",54,18,8,1519.25,28.64810265,5 Years and 8 Months,Yes,36.42848527,71.71725879,High_spent_Medium_value_payments,326.3757559,Poor
0x12342,CUS_0xaa14,Costaj,41,057-84-6299,Engineer,33287.12,7,5,9,2,"Mortgage Loan, and Personal Loan",23,10,2,1137.16,40.84923124,16 Years and 2 Months,No,45.78583997,138.352775,High_spent_Small_value_payments,360.3540517,Standard
0x1234e,CUS_0x9d23,Alistairw,34,670-67-9282,Engineer,25042.69,5,6,7,1,Not Specified,15,10,3,380.37,39.146815,28 Years and 9 Months,No,18.46866243,172.0098138,Low_spent_Small_value_payments,320.4106071,Good
0x1235a,CUS_0x6032,James Vicinil,17,741-59-1064,Media_Manager,9307.915,7,10,18,6,"Not Specified, Personal Loan, Auto Loan, Credit-Builder Loan, Mortgage Loan, and Home Equity Loan",15,28,12,2830.92,32.19436508,13 Years and 11 Months,Yes,35.27166984,16.97189021,Low_spent_Medium_value_payments,285.9223983,Poor
0x12366,CUS_0x4424,,14,930-89-7190,Architect,105150.2,8,3,13,4,"Debt Consolidation Loan, Auto Loan, Student Loan, and Home Equity Loan",21,17_,7,1265.73,34.86201455,18 Years and 3 Months,Yes,323.443243,717.5928305,Low_spent_Medium_value_payments,122.6155932,Standard
0x12372,CUS_0x65d0,,30,259-61-9535,Doctor,27354.48,6,6,12,0,,11,19,2,80.73,24.55621022,24 Years and 7 Months,No,0,__10000__,Low_spent_Small_value_payments,412.0227863,Standard
0x1237e,CUS_0x841f,Tomasp,32,666-99-6722,Journalist,135107.76,6,4,12,3,"Mortgage Loan, Payday Loan, and Student Loan",10,14_,3,763.74,27.12681469,24 Years and 3 Months,No,193.8838417,962.2455604,Low_spent_Small_value_payments,261.5685979,Standard
0x1238a,CUS_0x8018,Smitab,52,456-03-1565,Mechanic,49937.4,3,3,7,2,"Payday Loan, and Not Specified",16,9,3,1069.53,27.48072994,15 Years and 10 Months,Yes,47.21759822,155.4781677,High_spent_Medium_value_payments,455.2492341,Standard
0x12396,CUS_0x3e32,Annika Breidthardtj,29,#F%$D@*&8,Scientist,87902.13,4,7,7,5,"Home Equity Loan, Payday Loan, Debt Consolidation Loan, Not Specified, and Credit-Builder Loan",21,,8,777.56,37.49783724,8 Years and 1 Months,Yes,283.9462698,927.7215853,Low_spent_Small_value_payments,,Standard
0x123a2,CUS_0xab43,Groverj,31,466-71-2863,Manager,20625.07,10,10,32,3,"Mortgage Loan, Auto Loan, and Home Equity Loan",23,22,7,2341.96,37.52104788,NA,Yes,38.9631883,99.32350115,Low_spent_Medium_value_payments,303.6888939,Poor
0x123ae,CUS_0x3713,Seetharamanb,41,660-31-3335,Developer,99340.08,3,1,2431,0,,15,9,0,1028.59,40.79487031,29 Years and 8 Months,No,1867,233.6804276,High_spent_Small_value_payments,876.9535724,Good
0x123ba,CUS_0x821a,Adrianr,26,916-57-9650,Engineer,122705.73,5,6,6,3,"Auto Loan, Auto Loan, and Mortgage Loan",13,,3,1004.82,33.61227516,20 Years and 8 Months,No,200.3156921,572.8947783,Low_spent_Medium_value_payments,511.7372796,Poor
0x123c6,CUS_0x9398,Caroline Valetkevitchn,53,426-87-7817,Scientist,134790.56,4,5,14,1,Mortgage Loan,30,12,2,349.04,42.65063032,30 Years and 4 Months,Yes,111.9133257,122.5189732,High_spent_Medium_value_payments,1120.922368,Standard
0x123d2,CUS_0x64d4,Richardu,51,#F%$D@*&8,Accountant,14730.78,6,3,10,0,,18,14,4,655.01,27.15675281,17 Years and 5 Months,NM,0,__10000__,High_spent_Large_value_payments,378.5283357,Standard
0x123de,CUS_0x6cb4,Stanley Whitew,21,196-11-8284,Doctor,114948,3,6,11,7,"Student Loan, Not Specified, Payday Loan, Debt Consolidation Loan, Home Equity Loan, Student Loan, and Student Loan",11,9,7,1468.69,28.44759018,13 Years and 9 Months,Yes,424.9157828,858.6475998,Low_spent_Large_value_payments,,Standard
0x123ea,CUS_0x8d48,Katej,26,968-82-9543,Developer,10813.53,4,4,10,4,"Auto Loan, Credit-Builder Loan, Payday Loan, and Not Specified",11,16,2,862.42,29.27399002,27 Years and 5 Months,Yes,24.05878365,55.29970046,Low_spent_Small_value_payments,325.5542659,Standard
0x123f6,CUS_0x537,,41,805-65-3151,Accountant,75776.55,5,4,15,1,Debt Consolidation Loan,11,,4,1.37,36.90853316,25 Years and 5 Months,Yes,60.27778126,144.6640949,High_spent_Medium_value_payments,703.1293738,Standard
0x12402,CUS_0x3f69,Martinnef,26,420-51-6685,_______,18515.18,8,8,28,5,"Debt Consolidation Loan, Auto Loan, Student Loan, Not Specified, and Student Loan",53,16,,2346.29,24.75819933,19 Years and 10 Months,Yes,59.19647163,84.66966809,Low_spent_Small_value_payments,311.327027,Poor
0x1240e,CUS_0x81ac,Andyw,2404,872-11-8915,Entrepreneur,33494.58,8,5,12,3,"Not Specified, Student Loan, and Payday Loan",2,16,6,1257.38,37.57027127,7 Years and 11 Months,Yes,70.03545947,84.87057518,High_spent_Medium_value_payments,370.5154653,Standard
0x1241a,CUS_0x2a15,Cyril Altmeyerr,37,107-09-2657,Lawyer,86771.08,8,3,18,5,"Personal Loan, Student Loan, Mortgage Loan, Credit-Builder Loan, and Auto Loan",29,20,8,85.79,37.54752347,12 Years and 11 Months,Yes,218.8193142,440.262387,Low_spent_Medium_value_payments,338.4106321,Standard
0x12426,CUS_0x9dc2,Dinesh Nairc,37,894-43-1998,Engineer,57227.04,9,9,16,7,"Not Specified, Credit-Builder Loan, Auto Loan, Home Equity Loan, Auto Loan, Auto Loan, and Auto Loan",35,23,9,3902.97,23.59451354,7 Years and 11 Months,Yes,220.2768137,135.9337173,High_spent_Medium_value_payments,349.981469,Standard
0x12432,CUS_0x4a82,,45,#F%$D@*&8,Developer,21426.07,5,7,16,7,"Credit-Builder Loan, Credit-Builder Loan, Personal Loan, Debt Consolidation Loan, Mortgage Loan, Payday Loan, and Payday Loan",29,19,7,1024.27,37.53672643,15 Years and 1 Months,NM,117.2667865,79.03431553,Low_spent_Small_value_payments,244.8494813,Standard
0x1243e,CUS_0x8c68,Scheyderi,19,203-97-2628,Writer,7689.5,9,9,20,9,"Credit-Builder Loan, Student Loan, Mortgage Loan, Auto Loan, Auto Loan, Debt Consolidation Loan, Credit-Builder Loan, Not Specified, and Home Equity Loan",40,,12,3503.17,27.22939307,2 Years and 8 Months,Yes,53.05905222,55.92467092,Low_spent_Medium_value_payments,251.6954435,Standard
0x1244a,CUS_0xa814,Jasonr,48,167-27-0881,Accountant,143961.64,4,5,16,2,"Home Equity Loan, and Credit-Builder Loan",6,10,2,202.76,45.33520502,NA,Yes,215.3274884,92.96735058,!@9#%8,1142.385494,Standard
0x12456,CUS_0x4596,Kate Holtony,49,432-19-3861,Accountant,89427.12,6,5,9,0,,27,17,1,1286.5,40.39233868,29 Years and 5 Months,NM,0,62.18897492,High_spent_Large_value_payments,926.3370251,Standard
0x12462,CUS_0x968a,Emmad,41,553-92-5790,Lawyer,18280.185,5,7,17,1,Debt Consolidation Loan,19,16,2,556.78,30.05641903,16 Years and 2 Months,Yes,13.45356846,164.8594361,Low_spent_Small_value_payments,261.5218704,Standard
0x1246e,CUS_0x2f7a,enj,36,407-98-9957,Entrepreneur,77883.54,3,7,6,0,,17,9,259,656.57,33.95100053,30 Years and 1 Months,No,0,384.3581429,Low_spent_Medium_value_payments,524.6713571,Good
0x1247a,CUS_0x6f91,Ronaldh,41,466-54-2527,Engineer,7020.545_,5,3,30,6,"Home Equity Loan, Debt Consolidation Loan, Credit-Builder Loan, Student Loan, Home Equity Loan, and Mortgage Loan",13,9,7,1514.13,35.53601158,14 Years and 9 Months,Yes,25.56488488,46.03754725,Low_spent_Small_value_payments,261.5021095,Poor
0x12486,CUS_0x510f,Skariachani,49,293-63-1010,Writer,39398.74,2,3,9,3,"Student Loan, Mortgage Loan, and Personal Loan",11,2,4,62.37,36.25919598,24 Years and 5 Months,No,82.98423268,101.2489485,!@9#%8,365.9896522,Standard
0x12492,CUS_0xbbda,le Stevem,49,598-28-8368,Manager,72099.14,4,3,2,4,"Payday Loan, Personal Loan, Credit-Builder Loan, and Payday Loan",15,2,4,1421.95,27.04460547,27 Years and 7 Months,No,189.8861043,591.3193487,Low_spent_Medium_value_payments,106.7207137,Good
0x1249e,CUS_0x86c0,Patrick Temple-Westk,20,176-63-8953,Scientist,14273.35,9,7,4340,8,"Not Specified, Not Specified, Home Equity Loan, Auto Loan, Credit-Builder Loan, Auto Loan, Mortgage Loan, and Personal Loan",45,16,9,3509.08,33.23410187,NA,Yes,81.23849769,101.342028,Low_spent_Small_value_payments,246.1640576,Poor
0x124aa,CUS_0x92e5,Deepa Seetharamanh,53,122-80-2393,Accountant,63402.48,5,7,2,2,"Auto Loan, and Mortgage Loan",11,6,0,707.85,31.42900267,NA,No,55.21913469,593.048661,Low_spent_Small_value_payments,199.1862043,Standard
0x124b6,CUS_0x33bf,Alwyni,39,239-94-3241,Lawyer,155673.16,3,6,3,2_,"Debt Consolidation Loan, and Auto Loan",22,3,3,1198.23,30.54888346,25 Years and 10 Months,No,185.0498564,210.5601583,High_spent_Large_value_payments,1148.866319,Standard
0x124c2,CUS_0x9000,Yaow,22,844-17-9667,Mechanic,10503.925,3,7,19,4,"Home Equity Loan, Credit-Builder Loan, Not Specified, and Payday Loan",26,15,0,431.78,29.30011341,21 Years and 3 Months,Yes,17.60819157,97.23624636,Low_spent_Small_value_payments,273.7882704,Standard
0x124ce,CUS_0x92ff,Ringstromt,25,424-24-7936,_______,88215.03,7,3,12,540,"Not Specified, and Not Specified",7,17,2,1128.68,39.22351391,32 Years and 7 Months,NM,100.415822,71.91950942,High_spent_Large_value_payments,803.2899186,Standard
0x124da,CUS_0xa614,Pauli,27,174-10-7823,Scientist,18184.99,7,6,34,6,"Credit-Builder Loan, Not Specified, Student Loan, Student Loan, Mortgage Loan, and Student Loan",61,24,8,1494.99,30.76657467,15 Years and 1 Months,NM,88.56159526,22.50227862,!@9#%8,272.5777095,Poor
0x124e6,CUS_0x780c,John Stonestreetu,25,879-19-2481,Lawyer,49125.57,7,8,32,7,"Home Equity Loan, Student Loan, Credit-Builder Loan, Payday Loan, Credit-Builder Loan, Credit-Builder Loan, and Personal Loan",26,,9,2575.83,35.92813453,14 Years and 1 Months,Yes,168.286096,541.8616507,Low_spent_Small_value_payments,,Standard
0x124f2,CUS_0x1f8d,Matthewt,50,486-78-3816,Entrepreneur,109600.95,4,7,1,3,"Mortgage Loan, Payday Loan, and Personal Loan",14,4,1,141.08,36.31998622,18 Years and 5 Months,No,53029,366.3225846,High_spent_Small_value_payments,574.8538554,Standard
0x124fe,CUS_0xc249,Carolinem,54,043-21-5017,_______,24057.73,3,7,13,3,"Home Equity Loan, Not Specified, and Home Equity Loan",9,15,1,633.61,38.86698492,19 Years and 5 Months,No,50.04247097,66.0490196,Low_spent_Medium_value_payments,391.8895928,Standard
0x1250a,CUS_0x8d22,Arshad Mohammedr,53,785-29-2037,Accountant,16476.04,1,3,11,0,,11,8,1,303.07,33.63681278,15 Years and 11 Months,NM,0,67.99654649,High_spent_Small_value_payments,302.6037868,Standard
0x12516,CUS_0xb03b,Protardg,41,005-71-5332,Entrepreneur,18869.78,9,5,32,6,"Debt Consolidation Loan, Student Loan, Debt Consolidation Loan, Mortgage Loan, Student Loan, and Home Equity Loan",40,20,11,1935.65,35.66994869,9 Years and 1 Months,Yes,56.84102936,181.7679381,Low_spent_Small_value_payments,228.4391993,Poor
0x12522,CUS_0x6b7,Anar,30_,#F%$D@*&8,Lawyer,19632.64,5,5,12,5,"Debt Consolidation Loan, Payday Loan, Not Specified, Home Equity Loan, and Payday Loan",20,11,4,2157.76,29.26369649,18 Years and 3 Months,Yes,54.48329067,45.31009562,Low_spent_Large_value_payments,323.911947,Standard
0x1252e,CUS_0x2b73,Katzp,35,712-45-6575,Entrepreneur,17263.94,10,10,23,8,"Auto Loan, Payday Loan, Mortgage Loan, Auto Loan, Credit-Builder Loan, Not Specified, Auto Loan, and Mortgage Loan",27,18,9,4149.76,33.96232825,13 Years and 2 Months,NM,96.95386319,134.2014777,Low_spent_Small_value_payments,221.0108257,Standard
0x1253a,CUS_0xb38d,Langej,38,307-67-5773,Teacher,18409.79,7,10,16,5,"Auto Loan, Payday Loan, Personal Loan, Payday Loan, and Not Specified",33,22,6,1556.76,22.79075494,8 Years and 9 Months,Yes,57.47276726,15.46447711,High_spent_Large_value_payments,326.4776723,Poor
0x12546,CUS_0x2709,Bullj,37,221-76-9774,Engineer,67556.8,3,5,10,3,"Student Loan, Credit-Builder Loan, and Auto Loan",30,18,2,762.85,37.05404787,27 Years and 5 Months,Yes,118.348636,295.4763745,Low_spent_Medium_value_payments,454.8483228,Standard
0x12552,CUS_0xa075,,8246,362-78-8068,Accountant,42900.21,7,4,17,4,"Personal Loan, Payday Loan, Mortgage Loan, and Auto Loan",18,15,4,2696.09,31.45524684,9 Years and 9 Months,Yes,111.2093108,150.7132173,Low_spent_Small_value_payments,376.0792219,Poor
0x1255e,CUS_0x872f,Bully,19,442-30-8588,Doctor,31041.46,5,2,5,1,Home Equity Loan,5,8,0,291.77,38.19396531,32 Years and 8 Months,No,21.02118004,80.41640934,High_spent_Medium_value_payments,398.7412439,Good
0x1256a,CUS_0x6a79,Dena Aubinx,22,789-62-3935,Lawyer,173668.84,3,6,2,3,"Student Loan, Debt Consolidation Loan, and Debt Consolidation Loan",19,0,0,710.17,35.85196464,22 Years and 7 Months,No,310.1594183,124.4805305,High_spent_Large_value_payments,1234.700385,Poor
0x12576,CUS_0xac5d,Jeff Coelhob,26,376-28-6303,Writer,89956.16,5,6,19,-100,"Not Specified, Home Equity Loan, Credit-Builder Loan, Home Equity Loan, and Auto Loan",30,13_,6,1239.81,41.90687762,18 Years and 8 Months,Yes,299.497486,176.2246763,High_spent_Large_value_payments,529.3125044,Standard
0x12582,CUS_0xad53,Janv,36,903-50-0305,Lawyer,64829.94,563,6,19,2,"Student Loan, and Auto Loan",27,9,1,169.28,26.12069733,20 Years and 8 Months,No,56.89300216,291.9457181,High_spent_Small_value_payments,468.3107797,Standard
0x1258e,CUS_0x11b1,Browne,27,347-47-6952,Lawyer,34819.83_,7,3,10,1,Student Loan,19,12_,1,905.89,41.08331291,18 Years and 3 Months,Yes,22.79539612,180.7566694,High_spent_Small_value_payments,325.4131844,Standard
0x1259a,CUS_0x3260,,40,750-67-7525,Accountant,10897.385,5,6,16,2,"Auto Loan, and Credit-Builder Loan",15,20,2,401.56,37.45076048,15 Years and 4 Months,Yes,12.98533866,34.88033925,Low_spent_Small_value_payments,345.0458638,Standard
0x125a6,CUS_0x26bf,Rodrigo Camposh,36,339-34-1758,_______,77631.28,0,3,4,0,,2,1,2,1136.29,37.27070468,21 Years and 11 Months,No,0,,High_spent_Large_value_payments,737.4714012,Good
0x125b2,CUS_0x10b6,Gillesw,48,439-76-5364,Journalist,23627.63,7,3,19,3,"Payday Loan, Credit-Builder Loan, and Debt Consolidation Loan",6,12,1,277.93,39.19058665,17 Years and 9 Months,No,37.99637813,,High_spent_Small_value_payments,316.4786627,Standard
0x125be,CUS_0x56f1,Burtonq,36,377-07-9836,Mechanic,18910.83,1,4,7,0,,27,8,3,912.67,33.92938484,24 Years and 10 Months,No,0,87.02538808,Low_spent_Large_value_payments,343.9648619,Poor
0x125ca,CUS_0x6a9e,Sonali Paulc,35_,139-41-1213,Entrepreneur,69601.24_,7,7,29,5,"Credit-Builder Loan, Student Loan, Home Equity Loan, Payday Loan, and Student Loan",27,10,10,2562.29,37.30569873,6 Years and 7 Months,NM,247.9727698,600.8819831,Low_spent_Small_value_payments,31.95558042,Poor
0x125d6,CUS_0x3525,Greg Roumeliotist,23,746-59-7879,Journalist,20324.355,3,4,7,-100,"Not Specified, Debt Consolidation Loan, and Payday Loan",12,11,4,1396.07,33.29066826,32 Years and 3 Months,No,36.9330031,169.2246374,Low_spent_Medium_value_payments,244.2119845,Standard
0x125e2,CUS_0x7f9c,Yantoultra Nguic,31,349-56-0936,Developer,35452.34,7,6,12,2,"Home Equity Loan, and Student Loan",25,17_,7,1442.31,30.04709518,15 Years and 8 Months,Yes,46.37675344,346.7111873,Low_spent_Small_value_payments,217.8482259,Standard
0x125ee,CUS_0x4999,Spicerl,32,624-04-9834,Accountant,21366.12,4,5,11,4_,"Personal Loan, Payday Loan, Student Loan, and Not Specified",17,14,3,921.38,24.12805237,28 Years and 10 Months,Yes,65.08973173,140.877587,!@9#%8,240.9836813,Standard
0x125fa,CUS_0x2353,Sheahane,25,496-79-8901,Architect,31937.62,5,3,15,2,"Student Loan, and Mortgage Loan",16,11,10,1934.42,32.2245866,9 Years and 9 Months,Yes,35.38951471,269.9099867,Low_spent_Small_value_payments,224.1473319,Poor
0x12606,CUS_0x584b,Barkinj,26,462-03-5379,Accountant,92565.81,4,5,14,1,Personal Loan,16,13,0,1236.76,33.18819968,15 Years and 11 Months,No,55.26199672,956.4965422,Low_spent_Small_value_payments,65.32321112,Standard
0x12612,CUS_0x2788,Doriss,48,#F%$D@*&8,Writer,97164.6,3,5,18,3,"Credit-Builder Loan, Payday Loan, and Student Loan",9,20,1,1095.37,38.4314403,28 Years and 3 Months,NM,124.3399436,66.74190018,High_spent_Large_value_payments,865.6231562,Standard
0x1261e,CUS_0x631e,Nivedita Bhattacharjeed,15,838-51-8043,Lawyer,129780.44,5,3,18,4,"Home Equity Loan, Personal Loan, Debt Consolidation Loan, and Payday Loan",27,20,5,1163.57,34.09470961,21 Years and 10 Months,Yes,250.190735,1275.986343,Low_spent_Small_value_payments,,Standard
0x1262a,CUS_0x463,Nathalieh,18,442-69-4443,Teacher,140875.88,6,4,16,4,"Home Equity Loan, Debt Consolidation Loan, Credit-Builder Loan, and Credit-Builder Loan",25,11,3,299.78,36.46504832,27 Years and 1 Months,Yes,392.4273995,410.7519723,High_spent_Medium_value_payments,595.8862948,Standard
0x12636,CUS_0x9650,Anirban Nagr,23,579-04-4808,Accountant,16827.645,7,4,6,1,Mortgage Loan,21,11,7,626.14,28.42081522,NA,Yes,7.288523416,142.8861223,Low_spent_Medium_value_payments,278.4557293,Standard
0x12642,CUS_0xf30,Hornbyb,28,052-49-1505,_______,81610.44,6,3,14,1,Student Loan,12,15,6,1192.53,31.34896418,25 Years and 3 Months,Yes,56.98919005,209.9664133,High_spent_Medium_value_payments,634.0313967,Standard
0x1264e,CUS_0x7ed8,Hiratas,16,875-39-6024,Manager,68380.02_,5,4,10,4,"Mortgage Loan, Home Equity Loan, Not Specified, and Mortgage Loan",29,22,6,495.54,33.64397612,17 Years and 8 Months,Yes,216.4626623,578.4450534,Low_spent_Small_value_payments,75.52578433,Standard
0x1265a,CUS_0x727e,Louise Eganu,44,838-91-3677,Teacher,19675.25_,5,3,1,0,,10,7,3,856.75,22.64307991,32 Years and 10 Months,No,0,,High_spent_Medium_value_payments,338.841752,Good
0x12666,CUS_0x51a4,Soyoung Kima,20,500-92-8739,Engineer,56390,7,6,28,8,"Not Specified, Student Loan, Payday Loan, Payday Loan, Credit-Builder Loan, Personal Loan, Not Specified, and Payday Loan",15,18,10,4402.43,34.51206639,12 Years and 11 Months,Yes,329.3984894,376.6558725,Low_spent_Medium_value_payments,48.26230474,Poor
0x12672,CUS_0xb168,Goncalvesi,54,542-45-6915,Accountant,39323.54,4,1,10,3,"Not Specified, Credit-Builder Loan, and Not Specified",1,10,1,806.06,25.01368905,31 Years and 9 Months,NM,81.21272918,293.8137787,!@9#%8,231.0696588,Good
0x1267e,CUS_0x1542,James Regans,42,946-39-9629,Engineer,70580.16,5,3,4,4,"Mortgage Loan, Not Specified, Personal Loan, and Credit-Builder Loan",8,2,0,1362.34,27.06201527,31 Years and 3 Months,NM,221.770361,__10000__,High_spent_Medium_value_payments,425.6204612,Good
0x1268a,CUS_0x434c,Chees,40_,659-53-9925,Doctor,87792.39,3,7,6,2,"Personal Loan, and Student Loan",10,8,4,693.37,28.67975131,20 Years and 2 Months,No,101.2059457,150.9689503,High_spent_Large_value_payments,732.628354,Good
0x12696,CUS_0x901c,Rodrigox,19,311-01-2257,Engineer,15577.01,6,5,24,4_,"Student Loan, Credit-Builder Loan, Student Loan, and Personal Loan",26,20,7,2173.67,33.8178987,5 Years and 5 Months,Yes,50.87262731,55.91901914,High_spent_Medium_value_payments,281.5167702,Poor
0x126a2,CUS_0x315f,,53,940-94-4342,Mechanic,41794.32,0,5,7,3,"Home Equity Loan, Payday Loan, and Payday Loan",1,13,,302.02,35.71571044,25 Years and 9 Months,No,89.81563465,306.881021,Low_spent_Medium_value_payments,218.0893444,Good
0x126ae,CUS_0x3d42,renda Gohi,14,098-96-4178,Engineer,70582,8,5,31,2,"Student Loan, and Not Specified",25,14,9,1963.24,33.10350678,NA,Yes,96.26348533,__10000__,Low_spent_Small_value_payments,,Poor
0x126ba,CUS_0xab56,Sayantani Ghoshc,54,401-73-3467,Doctor,43609.13,2,3,11,1,Personal Loan,10,2,3,1312.58,30.23451473,23 Years and 11 Months,No,24.96760289,106.4484369,High_spent_Medium_value_payments,460.5933768,Poor
0x126c6,CUS_0x40bd,Nick Zieminskip,53,681-32-9435,Architect,110443.2,8,3,8,2,"Auto Loan, and Personal Loan",29,,1,1330.29,30.73724898,31 Years and 2 Months,Yes,183.6849156,305.4141473,Low_spent_Large_value_payments,720.7609371,Standard
0x126d2,CUS_0x5ef2,Baseso,20,556-28-1765,Architect,17804.96,4,4,13,2_,"Not Specified, and Personal Loan",9,18,3,1226.09,35.43674898,17 Years and 11 Months,No,20.93658105,45.15498921,Low_spent_Small_value_payments,348.5830964,Standard
0x126de,CUS_0xc2a7,Paul Arnolda,24,790-76-9764,Developer,39323.36,7,3,34,3,"Home Equity Loan, Auto Loan, and Debt Consolidation Loan",22,13,7,1425.04,29.22518808,11 Years and 7 Months,Yes,58.67403813,287.529442,Low_spent_Large_value_payments,270.5911866,Poor
0x126ea,CUS_0x1c3a,,32,298-29-8622,Accountant,43450.25,0,3,4,2,"Credit-Builder Loan, and Debt Consolidation Loan",3,,2,588.59,38.43239748,22 Years and 11 Months,No,76336,84.51069137,High_spent_Medium_value_payments,495.2750816,Standard
