Access Code,Name,Gender,Age,Height,Initial Weight,Lowest Weight,Target Weight,Product Name,Status,Price,Purchased At,Payment Type,Channel
2URZ55RX,최세현,FEMALE,21.0,164.0,71.0,71.0,59.0,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-08-17 21:10:31.024000,Recurring,facebook
3DGO9NS4,조수윤,FEMALE,29.0,153.0,70.9,,65.93700409,눔 체중감량 프로그램,completed,112500,2017-03-16 18:01:51.968000,Recurring,facebook
TUIV8GGO,박서윤,FEMALE,27.0,158.0,56.1,55.3,50.0,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-06-26 23:12:58.792000,Recurring,facebook
0SIXB1G8,문서영,FEMALE,19.0,152.0,59.0,59.0,43.0,눔 체중감량 프로그램,completed,112500,2017-05-10 09:25:42.352000,Recurring,others
82EI1WZR,유솔윤,FEMALE,34.0,158.0,48.9,48.8,45.47700119,눔 체중감량 프로그램,cancelled,112500,2017-05-04 15:05:49.304001,Recurring,facebook
H7OBQOOC,허초연,FEMALE,45.0,155.0,61.0,60.3,56.72999954,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-08-23 09:06:50.824000,Recurring,email
NEMPL6M6,박성찬,MALE,16.0,169.0,85.0,82.2,79.05000305,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-07-27 19:45:15.064000,Recurring,naver
3SVX4BYX,유솔지,FEMALE,20.0,157.0,89.0,,49.0,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-08-03 14:43:39.376000,Recurring,facebook
DY6WB1Z9,임지수,FEMALE,31.0,163.0,77.0,77.0,71.61,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-06-06 10:39:01.336000,Recurring,facebook
LU5E3W72,임동환,MALE,28.0,176.0,105.7,100.6,80.0,눔 체중감량 프로그램,completed,112500,2017-04-15 10:08:25.000000,Recurring,facebook
0EXNOO3U,고성빈,FEMALE,20.0,158.0,54.0,,46.0,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-08-10 04:37:28.104000,Recurring,others
4VQIAG3Z,오채은,FEMALE,22.0,168.0,62.0,,57.65999985,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-08-15 01:46:48.112000,Recurring,facebook
FYD082N8,황수애,FEMALE,25.0,150.0,59.1,59.0,54.963,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-08-16 02:49:37.432000,Recurring,others
98Q1ASSO,송선아,FEMALE,22.0,154.0,51.5,,47.895,눔 체중감량 프로그램 (천원 체험),refunded,112500,2017-08-31 09:33:26.328000,Recurring,facebook
IVABF4EQ,전서윤,FEMALE,24.0,165.0,57.3,,53.28900146,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-08-12 18:03:32.400000,Recurring,facebook
HF5YGQWV,장대윤,MALE,24.0,187.0,87.5,,75.39999962,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-05-11 11:17:55.888000,Recurring,facebook
VFYZMHTG,정수진,FEMALE,24.0,155.0,48.0,52.5,44.0,눔 체중감량 프로그램,cancelled,112500,2017-04-13 23:32:38.064000,Recurring,others
Z4XXEVWN,양채우,FEMALE,23.0,160.0,56.0,53.6,51.894,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-08-29 00:15:49.936000,Recurring,facebook
S40ADN3U,송서현,FEMALE,23.0,176.0,93.0,91.6,65.0,눔 체중감량 프로그램,cancelled,44780,2017-05-05 18:41:13.200000,Recurring,facebook
NMXKB1TY,양지효,FEMALE,26.0,162.0,81.0,,57.0,눔 체중감량 프로그램,cancelled,112500,2017-05-04 08:44:47.680000,Recurring,facebook
A5QU7CIP,서지수,FEMALE,27.0,160.0,57.0,54.0,50.0,눔 체중감량 프로그램,cancelled,112500,2017-05-12 15:51:33.272000,Recurring,facebook
BVOYQ9Y7,임수아,FEMALE,23.0,158.0,51.0,,45.0,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-08-30 14:04:17.920000,Recurring,email
RKQHINWG,안수애,FEMALE,21.0,162.0,55.5,,51.61500168,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-08-26 02:59:58.232000,Recurring,facebook
NBRL6RS1,조선이,FEMALE,21.0,166.0,60.0,60.0,52.0,눔 체중감량 프로그램,completed,112500,2017-03-21 18:35:00.608000,Recurring,naver
914V8GSW,조세연,FEMALE,28.0,158.0,57.5,,53.47500229,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-08-29 08:18:03.776000,Recurring,facebook
L25IYG7X,양소율,FEMALE,26.0,156.0,61.8,60.6,57.47399902,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-08-22 23:46:54.640000,Recurring,others
3B65UWB2,유윤후,MALE,38.0,180.0,79.9,,74.30699921,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-08-09 16:29:40.728000,Recurring,facebook
HF2L2TBR,신채유,FEMALE,24.0,163.0,58.8,,54.68399811,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-07-29 20:52:46.024000,Recurring,naver
FKJO0SUB,신솔윤,FEMALE,26.0,172.0,72.0,73.0,50.0,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-06-15 14:06:50.688000,Recurring,facebook
CGYLH0U7,안채현,FEMALE,20.0,158.0,58.1,,50.0,눔 체중감량 프로그램,cancelled,44780,2017-04-21 15:06:04.920000,Recurring,others
HWOXE0J0,고슬비,FEMALE,24.0,153.0,44.8,,41.663999999999994,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-07-29 17:29:17.760000,Recurring,facebook
OVB27W8B,서세아,FEMALE,28.0,165.0,56.0,55.3,49.0,눔 체중감량 프로그램,cancelled,112500,2017-04-30 17:57:56.264000,Recurring,others
YH9GCL0D,류지선,FEMALE,27.0,169.0,61.5,60.5,56.0,눔 체중감량 프로그램 (천원 체험),completed,68900,2017-08-14 16:40:55.408000,Recurring,facebook
PRKV0XQV,정지수,FEMALE,28.0,162.0,61.0,,46.0,눔 체중감량 프로그램,cancelled,112500,2017-05-02 23:44:55.040000,Recurring,facebook
MS9GBDVF,한지은,FEMALE,29.0,169.0,57.0,55.0,52.0,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-06-06 18:25:58.320000,Recurring,others
WLN3UM48,황인태,MALE,38.0,180.0,90.5,85.0,63.0,눔 체중감량 프로그램,cancelled,112500,2017-04-20 00:12:01.248000,Recurring,facebook
XNSF4PT0,서슬아,FEMALE,20.0,171.0,64.0,64.5,59.52000046,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-07-26 20:20:23.120000,Recurring,facebook
MU60ROZW,백설안,FEMALE,31.0,163.0,80.5,78.7,75.0,눔 체중감량 프로그램,completed,44780,2017-04-17 09:01:07.144000,Recurring,facebook
NR0BETCS,장서애,FEMALE,28.0,174.0,58.0,,53.93999863,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-08-30 21:24:21.776000,Recurring,facebook
ZWCQN6ST,이서은,,,,,,,눔 체중감량 프로그램,completed,44780,2017-05-23 18:33:47.016000,Recurring,others
7X5YQU5G,오서주,FEMALE,28.0,164.0,65.0,,50.0,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-08-05 09:41:58.408000,Recurring,facebook
RVPVIK2F,임슬은,FEMALE,30.0,160.0,67.0,,52.0,눔 체중감량 프로그램,completed,112500,2017-05-03 22:02:01.784000,Recurring,naver
3WS1J9K4,류지영,FEMALE,33.0,162.0,59.0,,54.86999893,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-08-31 17:34:59.640000,Recurring,others
B33RJ8T6,김슬지,FEMALE,30.0,160.0,82.0,,76.26,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-08-18 15:28:03.112000,Recurring,naver
1KSG2QE9,배초현,FEMALE,24.0,166.0,70.0,66.5,61.0,눔 체중감량 프로그램 (천원 체험),refunded,112500,2017-06-11 21:12:25.168000,Recurring,facebook
2DUY2MKP,문민건,MALE,26.0,175.0,74.0,,69.47,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-08-07 18:11:16.392000,Recurring,facebook
5I9ZYT95,이서빈,FEMALE,25.0,167.0,88.0,77.5,57.0,눔 체중감량 프로그램,completed,112500,2017-04-28 00:47:38.816000,Recurring,facebook
95YOKZSJ,최세영,FEMALE,41.0,165.0,84.0,,78.12000275,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-08-02 09:50:02.816000,Recurring,naver
BIVF15BZ,오지율,FEMALE,31.0,175.0,73.5,,68.35500336,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-08-28 22:17:35.856000,Recurring,direct
16T0ABGP,김채은,FEMALE,47.0,159.0,84.7,,78.771,눔 체중감량 프로그램,completed,112500,2017-05-08 01:46:19.048000,Recurring,facebook
7FMN3X0J,정채율,FEMALE,21.0,169.0,58.0,57.3,52.0,눔 체중감량 프로그램,completed,112500,2017-05-02 18:56:01.864000,Recurring,naver
75ECE8ZG,문지효,FEMALE,20.0,158.0,70.0,68.6,58.0,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-08-31 18:07:09.040000,Recurring,email
5Y36BGP3,백서안,FEMALE,25.0,167.0,63.8,57.5,57.0,눔 체중감량 프로그램,completed,112500,2017-04-26 14:06:39.928000,Recurring,email
L54S8JFM,최설영,FEMALE,22.0,158.0,49.0,46.5,45.57,눔 체중감량 프로그램 (천원 체험),completed,68900,2017-07-19 00:11:21.224000,Recurring,facebook
KQYS2LMX,송지안,FEMALE,24.0,150.0,51.0,,47.43000031,눔 체중감량 프로그램,completed,44780,2017-05-09 00:04:29.696000,Recurring,facebook
77KBCD28,조장우,MALE,26.0,181.0,105.0,,71.5,눔 체중감량 프로그램,completed,112500,2017-04-05 12:58:15.144000,Recurring,facebook
F40U33SO,백지율,FEMALE,30.0,161.0,64.0,,59.52,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-06-29 10:30:53.080000,Recurring,email
M3FWY167,임소원,FEMALE,23.0,158.0,61.0,,52.0,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-08-17 15:10:33.224000,Recurring,facebook
S6WP7OUH,임솔아,FEMALE,42.0,173.0,69.1,67.7,61.0,눔 체중감량 프로그램,completed,112500,2017-05-13 13:59:51.928000,Recurring,others
T7B9CV5V,조수인,FEMALE,45.0,167.0,90.0,,83.69999695,눔 체중감량 프로그램,cancelled,112500,2017-05-15 17:46:37.136000,Recurring,facebook
LHVDPCLK,송솔영,FEMALE,26.0,148.0,60.0,59.3,55.614,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-07-04 20:41:09.280000,Recurring,facebook
L8MKGFTU,전승하,FEMALE,23.0,165.0,55.2,55.2,50.2,눔 체중감량 프로그램,completed,112500,2017-05-12 15:46:11.000000,Recurring,facebook
ES030VFB,윤슬비,FEMALE,24.0,158.0,55.1,,48.0,눔 체중감량 프로그램,cancelled,112500,2017-05-05 15:09:50.080000,Recurring,naver
MII15B0E,장민승,MALE,31.0,168.0,89.8,89.8,70.0,눔 체중감량 프로그램,completed,112500,2017-05-11 09:07:52.168000,Recurring,facebook
1UW30SND,강초연,FEMALE,20.0,165.0,81.5,,75.79499817,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-06-06 20:25:25.688000,Recurring,email
1SN9R54R,강슬영,FEMALE,46.0,160.0,80.0,,58.0,눔 체중감량 프로그램,cancelled,112500,2017-05-15 08:58:16.120000,Recurring,others
3VD4RRXC,최솔미,FEMALE,26.0,160.0,81.0,79.5,60.0,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-08-11 10:48:36.592000,Recurring,facebook
7UFK1B1A,고채빈,FEMALE,21.0,164.0,52.3,,48.63899994,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-06-19 01:40:02.304000,Recurring,facebook
5E7A870O,정세빈,FEMALE,43.0,158.0,60.0,60.0,50.0,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-06-10 23:05:36.424000,Recurring,naver
CSLZ85BN,정성희,MALE,43.0,177.0,90.2,86.4,83.32799999999999,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-07-04 20:37:33.832000,Recurring,facebook
8D7CFJR1,홍설연,FEMALE,19.0,162.0,64.0,,52.0,눔 체중감량 프로그램,completed,112500,2017-03-18 08:36:58.080000,Recurring,facebook
DBSFSWBA,배지빈,FEMALE,20.0,166.0,64.5,,59.98500061,눔 체중감량 프로그램 (천원 체험),cancelled,68900,2017-07-25 03:49:43.024000,Recurring,facebook
VHJVD6P2,허우진,MALE,27.0,171.0,76.2,,70.86599731,눔 체중감량 프로그램 (천원 체험),refunded,112500,2017-08-10 08:25:06.232000,Recurring,facebook
3UFF1PN4,문지영,FEMALE,38.0,158.0,53.9,,50.12700272,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-08-16 08:56:46.944000,Recurring,facebook
CJCCWEZH,유설영,FEMALE,23.0,170.0,67.0,63.9,54.0,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-06-09 23:13:47.760000,Recurring,naver
MT1MGGBL,최서아,FEMALE,28.0,160.0,57.5,,47.0,눔 체중감량 프로그램,completed,112500,2017-03-15 12:07:38.304000,Recurring,facebook
9RLEMOS1,신슬빈,FEMALE,21.0,167.0,68.9,61.9,55.00000191,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-06-27 10:57:00.128000,Recurring,facebook
FNF5KYNT,권수이,FEMALE,36.0,159.0,60.5,,53.0,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-08-14 16:43:29.824000,Recurring,facebook
P6KLW0OT,강찬호,MALE,32.0,170.0,98.0,95.0,68.0,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-05-11 09:56:17.280000,Recurring,facebook
05OPLJJH,안소영,FEMALE,22.0,160.0,68.0,,63.24000168,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-07-28 09:07:28.304000,Recurring,facebook
UFGPXFNV,윤서원,FEMALE,21.0,170.0,76.0,72.8,55.0,눔 체중감량 프로그램 (천원 체험),completed,132000,2017-08-23 17:39:38.312000,Recurring,facebook
8P599HPT,전서현,FEMALE,28.0,171.0,68.5,68.5,54.0,눔 체중감량 프로그램,cancelled,112500,2017-04-18 17:03:33.368000,Recurring,facebook
WLZGH4Q5,윤세희,FEMALE,21.0,165.0,72.0,65.9,60.0,눔 체중감량 프로그램,completed,112500,2017-04-26 04:56:01.056000,Recurring,facebook
HJDZ6DOL,박세희,FEMALE,24.0,158.0,50.0,,46.5,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-08-13 09:07:09.664001,Recurring,facebook
RPYGNANU,문채설,FEMALE,30.0,163.0,71.6,71.6,66.58800000000001,눔 체중감량 프로그램,refunded,112500,2017-03-19 21:58:22.896000,Recurring,facebook
JEXH3OUE,안수민,FEMALE,27.0,165.0,63.0,62.0,58.59000015,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-08-17 16:08:01.856000,Recurring,facebook
OCK535HG,임슬영,FEMALE,26.0,150.0,48.0,46.3,41.0,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-08-16 09:06:54.304000,Recurring,email
CJ3WFX61,황세빈,FEMALE,33.0,163.0,85.5,84.2,60.0,눔 체중감량 프로그램,completed,112500,2017-04-30 07:01:34.112000,Recurring,facebook
ZML8ZNB5,임채솔,FEMALE,23.0,165.0,66.4,61.7,48.0,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-07-03 21:34:03.800000,Recurring,facebook
RS0B6L46,한슬영,FEMALE,25.0,167.0,64.0,63.5,54.0,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-06-27 00:35:43.016000,Recurring,facebook
CWDDU35K,조채슬,FEMALE,24.0,159.0,69.0,69.0,64.17,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-06-18 02:43:31.696000,Recurring,facebook
H3FVSI51,이서윤,FEMALE,20.0,159.0,55.0,55.0,48.0,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-08-08 11:45:57.984000,Recurring,facebook
4RTMC6TW,전슬미,FEMALE,26.0,164.0,66.4,,61.75200272,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-08-23 10:56:24.184000,Recurring,facebook
H7XQYY80,신슬은,FEMALE,48.0,165.0,57.0,54.8,48.0,눔 체중감량 프로그램,cancelled,112500,2017-04-12 20:38:21.200000,Recurring,facebook
4Z8N6KMZ,전지효,FEMALE,21.0,171.0,73.0,71.2,60.0,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-08-16 09:46:12.856000,Recurring,facebook
3ZSJQSQK,허찬혁,MALE,41.0,169.0,70.0,69.4,67.0,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-08-09 14:41:36.288000,Recurring,facebook
OI6BLEQQ,안채하,FEMALE,34.0,166.0,62.0,62.3,57.66,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-08-15 11:02:51.800000,Recurring,facebook
MDQ5EX7P,서채영,FEMALE,39.0,163.0,53.0,,49.29,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-08-28 23:50:57.335999,Recurring,facebook
TXIUF4IJ,최소은,FEMALE,19.0,162.0,75.0,73.9,69.68700409,눔 체중감량 프로그램 (천원 체험),refunded,112500,2017-07-26 16:47:23.336000,Recurring,facebook
Z2XXRWGF,백세빈,FEMALE,18.0,161.0,63.0,,48.0,눔 체중감량 프로그램,cancelled,112500,2017-03-27 23:24:22.768000,Recurring,facebook
JNDUGLYO,문승윤,FEMALE,46.0,158.0,62.5,62.6,53.0,눔 체중감량 프로그램,completed,112500,2017-04-18 09:21:56.200000,Recurring,others
5JG5D5JJ,김소정,,,,,,,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-08-28 18:02:18.008000,Recurring,others
KGVMTGGN,장지현,FEMALE,23.0,164.0,52.7,52.3,51.0,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-05-31 12:16:57.152000,Recurring,facebook
A773TGMT,이슬희,FEMALE,27.0,166.0,52.0,,48.36,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-08-15 20:52:18.968000,Recurring,facebook
QZSIF4GS,한승아,FEMALE,24.0,165.0,65.0,62.9,55.0,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-08-02 13:46:42.624000,Recurring,facebook
MX783Q57,홍수아,FEMALE,20.0,163.0,55.0,,45.0,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-07-27 21:10:48.200000,Recurring,facebook
Q0316JY9,윤채혁,MALE,28.0,179.0,88.8,,80.0,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-08-15 08:43:24.096000,Recurring,email
XYPPCP59,박지민,FEMALE,18.0,160.0,65.0,65.0,52.0,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-08-24 21:22:10.376000,Recurring,facebook
JDSVRXRS,이선정,FEMALE,29.0,162.0,91.0,,84.63,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-06-22 22:54:53.960000,Recurring,others
JGE9FNJQ,유재준,MALE,34.0,180.0,93.0,88.0,70.0,눔 체중감량 프로그램,completed,44780,2017-05-02 13:53:58.112000,Recurring,facebook
YO59PCUZ,조채영,FEMALE,22.0,163.0,64.0,,59.52,눔 체중감량 프로그램,cancelled,112500,2017-05-01 23:12:43.872000,Recurring,facebook
CAPRCSWX,류슬비,FEMALE,24.0,154.0,50.2,,43.8,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-08-11 00:59:47.888000,Recurring,facebook
BFIS5BRO,권성은,FEMALE,32.0,169.0,58.0,,53.93999863,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-08-22 01:50:44.936000,Recurring,facebook
2XBYZFS8,조지영,FEMALE,21.0,166.0,60.0,60.0,52.0,눔 체중감량 프로그램,refunded,112500,2017-03-21 18:34:35.608000,Recurring,naver
X29A92XA,류서빈,FEMALE,23.0,170.0,56.5,56.1,52.545,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-08-11 09:04:48.360000,Recurring,others
CQ6ZVYR7,장준영,MALE,26.0,170.0,85.0,,70.0,눔 체중감량 프로그램 (천원 체험),cancelled,68900,2017-08-29 19:46:56.672000,Recurring,facebook
XTLI0S32,임슬미,FEMALE,21.0,160.0,52.3,,48.63899922,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-08-03 07:58:49.192000,Recurring,facebook
JNV4AJQ6,오슬미,FEMALE,36.0,165.0,60.0,,55.8,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-06-11 02:43:06.800000,Recurring,facebook
S5LHH5VB,전세율,FEMALE,32.0,162.0,52.5,,47.5,눔 체중감량 프로그램 (천원 체험),refunded,112500,2017-08-29 10:13:45.904000,Recurring,facebook
TXKUBKLC,조채현,FEMALE,21.0,162.0,62.6,,48.6,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-08-12 14:06:07.824000,Recurring,facebook
KQG211QF,권솔민,FEMALE,29.0,163.0,54.0,,50.0,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-07-27 00:11:29.976000,Recurring,facebook
63KP1ZPW,서서율,FEMALE,26.0,160.0,90.5,,84.165,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-08-31 06:58:05.744000,Recurring,facebook
3QCFLMDP,백세영,FEMALE,23.0,165.0,56.8,56.4,48.8,눔 체중감량 프로그램,cancelled,112500,2017-04-12 22:52:29.264000,Recurring,facebook
P069NYCY,정세현,FEMALE,22.0,161.0,54.8,58.0,49.8,눔 체중감량 프로그램,completed,112500,2017-05-22 22:11:17.152000,Recurring,facebook
CJ7L1AKG,윤초민,FEMALE,20.0,175.0,69.2,,64.35599709,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-07-18 15:16:27.824000,Recurring,facebook
4SNREM15,허세윤,FEMALE,41.0,165.0,53.4,51.9,49.011,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-08-31 12:01:50.664000,Recurring,facebook
YVSVVY4L,황채빈,FEMALE,25.0,158.0,60.0,,50.0,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-06-04 10:24:03.640000,Recurring,facebook
9QC5HMOH,홍서안,FEMALE,33.0,168.0,80.0,63.0,65.0,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-07-04 14:11:13.936000,Recurring,others
91FMITHT,한소희,FEMALE,28.0,165.0,68.0,,56.0,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-07-27 18:11:38.615999,Recurring,facebook
03OU1PS7,박서현,FEMALE,27.0,158.0,76.0,,70.68000031,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-08-23 07:53:32.664000,Recurring,facebook
BL7SMH1T,고슬아,FEMALE,23.0,168.0,70.0,,65.1,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-08-30 01:22:06.872000,Recurring,facebook
